pt495,418046.953,4239282.460,976.651,
pt496,418047.110,4239282.031,976.663,
pt497,418046.066,4239282.228,976.629,
pt498,418046.694,4239280.943,976.587,
pt499,418047.158,4239281.794,976.624,
pt500,418046.251,4239283.309,976.661,
pt501,418045.690,4239283.634,976.699,
pt502,418045.032,4239283.551,976.718,
pt503,418045.179,4239284.558,976.795,
pt504,417727.078,4239446.794,1016.374,
pt505,417726.341,4239446.787,1016.401,
pt506,417727.378,4239447.702,1016.602,
pt507,417726.852,4239448.651,1016.630,
pt508,417727.781,4239449.370,1016.620,
pt509,417727.384,4239450.820,1016.551,
pt510,417728.268,4239451.437,1016.497,
pt511,417728.029,4239452.715,1016.335,
pt512,417729.472,4239452.904,1016.279,
pt513,417730.126,4239454.056,1016.119,
pt514,417732.223,4239454.006,1015.871,
pt515,417733.758,4239455.044,1015.636,
pt516,417735.765,4239454.866,1015.546,
pt517,417737.741,4239455.877,1015.353,
pt518,417740.351,4239455.654,1015.125,
pt519,417742.436,4239456.657,1014.837,
pt520,417744.433,4239456.357,1014.647,
pt521,417912.209,4239371.367,997.116,
pt522,417911.913,4239370.652,997.120,
pt523,417910.534,4239372.417,997.252,
pt524,417907.697,4239373.700,997.442,
pt525,417902.407,4239379.844,998.005,
pt526,417900.016,4239381.395,998.291,
pt527,417898.606,4239383.936,998.409,
pt528,417895.223,4239386.159,998.775,
pt529,417892.745,4239389.734,999.042,
pt530,417890.361,4239391.387,999.263,
pt531,417889.529,4239393.460,999.514,
pt532,417887.397,4239394.991,999.931,
pt533,417886.667,4239396.973,1000.256,
pt534,417884.501,4239398.324,1000.543,
pt535,417883.165,4239400.118,1000.799,
pt536,417881.102,4239400.850,1001.078,
pt537,417879.397,4239402.498,1001.453,
pt538,417876.702,4239403.179,1001.677,
pt539,417874.660,4239405.227,1002.032,
pt540,417872.361,4239406.247,1002.276,
pt541,417870.393,4239408.163,1002.647,
pt542,417868.390,4239408.924,1002.992,
pt543,417866.567,4239410.904,1003.246,
pt544,417863.417,4239412.329,1003.689,
pt545,417861.713,4239414.660,1003.889,
pt546,417859.456,4239415.664,1004.187,
pt547,417857.734,4239417.907,1004.441,
pt548,417855.049,4239419.193,1004.733,
pt549,417853.354,4239421.519,1005.031,
pt550,417850.984,4239422.882,1005.291,
pt551,417849.248,4239425.368,1005.556,
pt552,417846.438,4239427.219,1005.908,
pt553,417844.623,4239429.605,1006.188,
pt554,417842.113,4239430.718,1006.584,
pt555,417840.650,4239432.918,1006.836,
pt556,417838.076,4239434.223,1007.158,
pt557,417836.149,4239436.627,1007.456,
pt558,417833.851,4239437.789,1007.634,
pt559,417831.924,4239440.115,1007.886,
pt560,417829.334,4239441.191,1008.166,
pt561,417828.225,4239442.976,1008.344,
pt562,417825.857,4239443.833,1008.634,
pt563,417824.030,4239445.680,1008.894,
pt564,417821.127,4239446.758,1009.163,
pt565,417819.017,4239449.022,1009.421,
pt566,417816.410,4239449.742,1009.541,
pt567,417814.542,4239451.559,1009.781,
pt568,417811.398,4239452.399,1010.085,
pt569,417808.698,4239454.712,1010.216,
pt570,417805.387,4239455.146,1010.381,
pt571,417802.509,4239456.557,1010.609,
pt572,417800.459,4239456.526,1010.784,
